1;1666200364421000;16882.26501
2;1666200364421000;0.00000
3;1666200364421000;552.72654
4;1666200364421000;576.82428
5;1666200364421000;576.82428
6;1666200364421000;603.83035
7;1666200364421000;639.43478
8;1666200364421000;62.61051
9;1666200364421000;27.00607
10;1666200364421000;35.60444
11;1666200364421000;49.91307
12;1666200364421000;64.63796
13;1666200364421000;64.64214
14;1666200364421000;36.02687
15;1666200364421000;36.02687
16;1666200364421000;43.75311
17;1666200364421000;43.61980
18;1666200364421000;496.41152
19;1666200364421000;58.18006
20;1666200364421000;58.18006
21;1666200364421000;5960.58386
22;1666200364421000;240.05858
23;1666200364421000;41.76713
24;1666200364421000;90.73079
25;1666200364421000;721.33623
26;1666200364421000;36362.12845
27;1666200364421000;247206.72236
28;1666200364421000;65.12915
29;1666200364421000;37.17726
30;1666200364421000;10829.08010
31;1666200364421000;91.40309
32;1666200364421000;219.21523
33;1666200364421000;62.38275
34;1666200364421000;0.00000
35;1666200364421000;69.16087
36;1666200364421000;75.00000
37;1666200364421000;0.00000
38;1666200364421000;32.44111
39;1666200364421000;100.00000
40;1666200364421000;59.03749
41;1666200364421000;65.00000
42;1666200364421000;100.00000
43;1666200364421000;51.25747
44;1666200364421000;0.00000
45;1666200364421000;0.00000
46;1666200364421000;0.00000
47;1666200364421000;100.00000
48;1666200364421000;100.00000
49;1666200364421000;100.00000
50;1666200364421000;100.00000
51;1666200364421000;1
52;1666200364421000;0
1;1666200369417000;16581.84267
2;1666200369417000;0.00000
3;1666200369417000;552.64812
4;1666200369417000;576.82323
5;1666200369417000;576.82323
6;1666200369417000;603.82930
7;1666200369417000;639.42968
8;1666200369417000;62.60646
9;1666200369417000;27.00608
10;1666200369417000;35.60038
11;1666200369417000;49.91190
12;1666200369417000;64.63669
13;1666200369417000;64.64214
14;1666200369417000;36.03443
15;1666200369417000;36.03443
16;1666200369417000;43.72167
17;1666200369417000;43.60393
18;1666200369417000;496.16684
19;1666200369417000;58.30813
20;1666200369417000;58.30813
21;1666200369417000;5942.95736
22;1666200369417000;240.05656
23;1666200369417000;41.76442
24;1666200369417000;90.73536
25;1666200369417000;721.29404
26;1666200369417000;36357.03597
27;1666200369417000;247206.68498
28;1666200369417000;65.12924
29;1666200369417000;38.56585
30;1666200369417000;12810.77095
31;1666200369417000;91.40694
32;1666200369417000;219.32164
33;1666200369417000;62.88275
34;1666200369417000;0.00000
35;1666200369417000;69.14435
36;1666200369417000;75.00000
37;1666200369417000;0.00000
38;1666200369417000;34.94111
39;1666200369417000;100.00000
40;1666200369417000;61.53749
41;1666200369417000;65.00000
42;1666200369417000;100.00000
43;1666200369417000;52.75747
44;1666200369417000;0.00000
45;1666200369417000;0.00000
46;1666200369417000;0.00000
47;1666200369417000;100.00000
48;1666200369417000;100.00000
49;1666200369417000;100.00000
50;1666200369417000;100.00000
51;1666200369417000;1
52;1666200369417000;0
1;1666200374443000;16886.00664
2;1666200374443000;0.00000
3;1666200374443000;551.87850
4;1666200374443000;576.79959
